lat,lon,road_class
13.9108515,100.6175635,primary
13.9086703,100.6162546,primary
13.9156824,100.6204421,primary
13.9130818,100.6189104,primary
13.9114865,100.6179701,primary
13.9082425,100.6158359,primary
13.9079135,100.6156354,primary
13.9068676,100.6150233,primary
13.8401504,100.5750366,primary
13.8403486,100.5746805,primary
13.8406021,100.5742248,primary
13.840802,100.5763252,primary
13.8403481,100.5760581,primary
13.8838134,100.6014848,primary
13.8833574,100.6012175,primary
13.9014093,100.6118416,primary
13.9010298,100.6116261,primary
13.9026921,100.6127633,primary
13.90236,100.6125707,primary
13.8846105,100.6021226,primary
13.9307147,100.6259766,primary
13.9270809,100.62662,primary
13.9967625,100.6149508,trunk
14.0073951,100.6152054,trunk
14.0038569,100.6151431,trunk
14.0015658,100.6150888,trunk
13.9991251,100.6150457,trunk
14.0114967,100.6153652,trunk
14.0105377,100.6153338,trunk
14.0083423,100.6152244,trunk
14.0159388,100.6153831,trunk
14.0075866,100.6150608,trunk
14.0117782,100.6152198,trunk
14.024434,100.6156647,trunk
14.0165344,100.6154065,trunk
14.0479144,100.6168039,trunk
14.0469625,100.6167734,trunk
14.0441649,100.6166258,trunk
14.0412714,100.6165105,trunk
14.0353534,100.6162382,trunk
14.0250775,100.6158326,trunk
14.0188961,100.6156077,trunk
14.0542531,100.6170259,trunk
14.0519942,100.6169558,trunk
14.0494729,100.6168538,trunk
14.0550422,100.6168694,trunk
14.0558946,100.6169216,trunk
13.9180237,100.4916984,primary
13.9177998,100.4919087,primary
13.918179,100.4915449,primary
13.9141821,100.4955567,primary
13.7968429,100.4307862,motorway
13.7978801,100.4292515,motorway
14.0697973,100.4881474,trunk
14.0714833,100.4903599,trunk
14.0733861,100.4928881,trunk
14.0710544,100.490147,trunk
14.0714926,100.490707,trunk
14.077528,100.4983067,trunk
14.0773955,100.4981333,trunk
14.0719685,100.4913384,trunk
14.073876,100.4938822,trunk
14.0712913,100.4901178,trunk
14.0709548,100.489678,trunk
14.0702006,100.4886923,trunk
14.0822783,100.5049043,trunk
14.084684,100.5080777,trunk
14.0828085,100.5056321,trunk
13.9055716,100.5439424,motorway
13.9060068,100.5439307,motorway
13.9048539,100.5439244,motorway
13.9029806,100.5436833,motorway
13.7687429,100.6404586,primary
13.88611,100.6029974,primary
13.88623,100.6029071,primary
13.8857795,100.6026431,primary
13.954833,100.6205563,trunk
13.9293515,100.6262085,primary
13.9286551,100.626334,primary
13.9288967,100.6262891,primary
13.929185,100.6262396,primary
13.8957671,100.5881165,motorway
13.8929664,100.5865439,motorway
13.8886825,100.5842818,motorway
13.8966234,100.588602,motorway
13.8985232,100.5896942,motorway
13.8996999,100.5903573,motorway
13.9001222,100.5905667,motorway
13.7505847,100.59291,primary
13.6083447,100.3756628,trunk
13.612961,100.3801887,trunk
13.620197,100.3873895,trunk
13.6213228,100.3885125,trunk
13.6230387,100.3901972,trunk
13.6254783,100.3925924,trunk
13.8445336,100.6369932,primary
13.7066538,100.5478108,primary
13.7051702,100.5467385,primary
13.7047668,100.5465002,primary
13.7073498,100.5483356,primary
13.7027304,100.5455832,primary
13.7046012,100.5461074,primary
13.723617,100.57949,primary
13.5611696,100.6934209,primary
13.5586784,100.6929581,primary
13.5566054,100.6925766,primary
13.5545719,100.6922041,primary
13.5525415,100.6918354,primary
13.5519802,100.6917375,primary
13.5867007,100.6976513,primary
13.5891845,100.6979156,primary
13.5911293,100.6981269,primary
13.5938488,100.6983906,primary
13.5862594,100.6975647,primary
13.59455,100.6984652,primary
13.5943493,100.6984419,primary
13.5517233,100.6916927,primary
13.5494759,100.691278,primary
13.5474635,100.6909145,primary
13.5460566,100.6906648,primary
13.5459975,100.6906541,primary
13.5438945,100.6902668,primary
13.5426322,100.6900515,primary
13.5425272,100.6900321,primary
13.5407274,100.6897061,primary
13.5388174,100.689379,primary
13.5378842,100.689207,primary
13.5378339,100.6891977,primary
13.5358503,100.6887905,primary
13.5344763,100.6885317,primary
13.5343875,100.6885143,primary
13.5325653,100.6879742,primary
13.5305594,100.6871529,primary
13.5291789,100.6866159,primary
13.5291115,100.6865907,primary
13.526511,100.6855895,primary
13.6138545,100.5471962,primary
13.6121205,100.5487782,primary
13.6107534,100.5500249,primary
13.609522,100.5511316,primary
13.6093693,100.5510729,primary
13.6111293,100.5494909,primary
13.6125841,100.548167,primary
13.8228225,100.6271912,primary
13.822173,100.6268515,primary
13.812469,100.7372443,primary
13.6172751,100.6517135,primary
13.6179948,100.64965,primary
13.6182939,100.6487999,primary
13.6184177,100.6488487,primary
13.6176864,100.6509204,primary
13.6184674,100.6487117,primary
13.7286614,100.6414198,primary
13.7316916,100.6414065,primary
13.7294716,100.6415625,primary
13.7558229,100.7980076,primary
13.8156066,100.7209948,trunk
13.8152223,100.7205691,trunk
13.7324948,100.6411311,primary
13.7333611,100.6411231,primary
13.733838,100.6411989,primary
13.7334425,100.6412271,primary
13.7372522,100.6414959,primary
13.735905,100.6410381,primary
13.7372777,100.6414015,primary
13.7351517,100.6409921,primary
13.7358834,100.6411384,primary
13.5931592,100.8120452,trunk
13.5937276,100.8103027,trunk
13.5966997,100.7993151,trunk
13.5975172,100.7977822,trunk
13.8927358,100.509347,primary
13.8908292,100.510058,primary
13.8901588,100.5103173,primary
13.8078057,100.5112524,primary
13.8071188,100.5116746,primary
13.8247856,100.5722406,primary
13.8237935,100.5730618,primary
13.8266145,100.5692766,primary
13.8267827,100.5689212,primary
13.5682151,100.9294166,trunk
13.5692035,100.9248503,trunk
13.5703272,100.9195074,trunk
13.5708119,100.9172022,trunk
13.5715217,100.9152791,trunk
13.5709094,100.9182284,trunk
13.570026,100.9223846,trunk
13.5685873,100.9293181,trunk
13.7850511,100.2578714,trunk
13.7849792,100.2559463,trunk
13.7848532,100.2538136,trunk
13.7844733,100.2518194,trunk
13.7846369,100.2518391,trunk
13.7849758,100.2537524,trunk
13.7851081,100.2559168,trunk
13.7846025,100.2517002,trunk
13.8456052,100.6497203,primary
13.8443327,100.6520947,primary
13.7060391,100.3044034,primary
13.7058614,100.3062579,primary
13.7055019,100.3083467,primary
13.7057071,100.3063935,primary
13.7054953,100.3084175,primary
13.7961651,100.1498441,motorway
13.7945401,100.1498535,motorway
13.7926213,100.1500931,motorway
13.7901601,100.1501095,motorway
14.0442939,100.4325592,primary
14.0448657,100.4344301,primary
14.0461517,100.4361986,primary
14.0481558,100.4379426,primary
14.0498799,100.439443,primary
14.044254,100.4324224,primary
14.044156,100.4325255,primary
14.0435106,100.4303344,primary
14.0429921,100.4285438,primary
14.0424684,100.4267431,primary
14.0418703,100.4247002,primary
14.0413157,100.4227751,primary
14.0441954,100.4326626,primary
13.7126035,100.4320767,primary
13.712616,100.4322986,primary
13.6928122,100.7531508,trunk
13.6939036,100.7487966,trunk
13.6929033,100.7530625,trunk
13.6939089,100.7489807,trunk
13.6939371,100.7487189,trunk
13.6936978,100.7543532,trunk
13.6926737,100.7531388,trunk
13.695536,100.7485954,trunk
13.6952217,100.7544796,trunk
13.7555601,100.5706093,primary
13.5044955,100.7449899,trunk
13.7602475,100.6244762,primary
13.7861626,100.4700471,primary
13.7739778,100.6070687,primary
13.7721553,100.6070636,primary
13.767409,100.6026755,primary
13.7671055,100.6018786,primary
13.7217548,100.7695853,primary
13.7217997,100.7714993,primary
13.7218422,100.773559,primary
13.7220233,100.7868762,primary
13.7669449,100.5336845,primary
13.7666866,100.5345006,primary
13.7657133,100.5366756,primary
13.7665933,100.5344606,primary
13.7670054,100.5337887,primary
13.7125014,100.5198172,primary
13.7147283,100.5200511,motorway
13.7124966,100.5199546,motorway
13.73534,100.6409121,primary
13.7352463,100.6411833,primary
13.7935863,100.6122372,primary
13.7152184,100.2613455,primary
13.7182852,100.2587709,primary
13.7199009,100.2574455,primary
13.7216119,100.2560113,primary
13.6957929,100.6059042,primary
13.9856255,100.5996299,primary
13.985002,100.5964523,primary
13.9845351,100.5935582,primary
13.9828225,100.5930231,primary
13.9835549,100.5926813,primary
13.9818474,100.5929801,primary
13.9842039,100.5908894,primary
13.984758,100.5891024,primary
13.6306899,100.5317177,primary
13.6301099,100.5307502,motorway
13.6308376,100.5325649,motorway
13.6238918,100.5893504,trunk
13.6268724,100.5881876,trunk
13.6268097,100.5950135,motorway
13.6277696,100.5933499,motorway
13.6289062,100.5914045,motorway
13.6299252,100.5891907,motorway
13.6305594,100.5870695,motorway
13.631078,100.5841349,motorway
13.6306509,100.5319362,primary
13.6292915,100.5331568,primary
13.6273861,100.534871,primary
13.7064792,100.547097,primary
13.7060002,100.5469221,primary
13.7399948,100.5561131,primary
13.741287,100.5542872,primary
13.6942297,100.7544753,trunk
13.6943805,100.7545162,trunk
13.6942959,100.7543178,trunk
13.6944194,100.7543451,trunk
13.7224399,100.7415158,primary
13.7224156,100.7406063,primary
13.7224313,100.7409381,primary
13.6440184,100.7132046,primary
13.6420813,100.7126613,primary
13.6372028,100.710829,primary
13.6389049,100.7116895,primary
13.6408104,100.7123005,primary
13.6430081,100.713112,primary
13.6399847,100.7122431,primary
13.637572,100.7111902,primary
13.9514363,100.6222518,primary
13.9390312,100.6121349,motorway
13.9362133,100.6104901,motorway
13.8836721,100.5824899,primary
13.9072348,100.615401,primary
13.9068474,100.6151742,primary
13.9074921,100.6155516,primary
13.9160611,100.6206686,primary
13.9162604,100.6207874,primary
13.9182333,100.6219633,primary
13.9163975,100.6208691,primary
13.9150358,100.6198851,primary
13.9152419,100.6200059,primary
13.9067694,100.6151286,primary
13.9036158,100.6132992,primary
13.9091431,100.6163711,primary
13.9093778,100.6165115,primary
13.9087374,100.6161284,primary
13.9201281,100.6230982,primary
13.9193869,100.6226508,primary
13.9198393,100.6229256,primary
13.9189145,100.6221746,primary
13.9185836,100.6219862,primary
13.9157647,100.620312,primary
13.9176217,100.621419,primary
13.788594,100.1500889,motorway
13.7867898,100.149989,motorway
13.7867903,100.149767,motorway
13.7616972,100.1465938,motorway
13.7630419,100.1473481,motorway
13.8205933,100.1508044,motorway
13.8484539,100.1962316,motorway
13.9203517,100.623021,primary
13.9200172,100.6228229,primary
13.9194751,100.6225017,primary
13.9209516,100.6235901,primary
13.9211678,100.6237192,primary
13.9206424,100.6234054,primary
13.9212928,100.6237939,primary
13.9250482,100.6257793,primary
13.9236534,100.6249716,primary
13.9267077,100.626647,primary
13.9282371,100.6264159,primary
13.9262596,100.6265873,primary
13.9257671,100.6264144,primary
13.9338239,100.6091005,trunk
13.9330079,100.6086242,trunk
13.847792,100.5143575,primary
13.5691413,100.8312591,primary
13.523354,100.1806679,trunk
13.5239949,100.1826645,trunk
13.5251657,100.1861377,trunk
13.5255853,100.1873792,trunk
13.5253503,100.1872814,trunk
13.5244011,100.184464,trunk
13.5231283,100.1806973,trunk
13.5254612,100.1876167,trunk
13.8658341,100.3811995,motorway
13.866042,100.3810696,motorway
13.8737825,100.4116993,motorway
13.8743458,100.4136825,motorway
13.8743093,100.415233,motorway
13.8741254,100.4132862,motorway
13.8734784,100.4114267,motorway
13.8610807,100.3415385,motorway
13.8611321,100.3420042,motorway
13.8616881,100.3473273,motorway
13.8614524,100.3473222,motorway
13.8609034,100.342061,motorway
13.8608534,100.3415889,motorway
13.8617356,100.3477824,motorway
13.8620542,100.3508367,motorway
13.8618238,100.3508845,motorway
13.8615005,100.3477837,motorway
13.8622522,100.3527335,motorway
13.8624724,100.3556184,motorway
13.862239,100.3556609,motorway
13.8620867,100.3535954,motorway
13.8627726,100.3629797,motorway
13.8630082,100.3630104,motorway
13.8635487,100.3682911,motorway
13.8638913,100.3704936,motorway
13.8634971,100.3679266,motorway
13.863588,100.3700984,motorway
13.863307,100.3682571,motorway
13.8744866,100.4180694,motorway
13.8743176,100.4153485,motorway
13.7435599,100.5897024,primary
13.8780712,100.5981231,primary
13.8750154,100.59645,primary
13.8747455,100.5961865,primary
13.8756177,100.5967955,primary
13.8753488,100.5965332,primary
13.8752947,100.5966102,primary
13.8750592,100.5963668,primary
13.8765999,100.5973588,primary
13.8763557,100.5971119,primary
13.7614982,100.5151863,primary
13.9977264,100.6769104,primary
13.9972592,100.6747383,primary
14.0283235,100.7534949,primary
14.0290975,100.7553276,primary
13.88697,100.511538,primary
13.8574245,100.5357992,primary
13.8571616,100.5379616,primary
13.8567682,100.5416658,primary
13.8570325,100.539014,primary
13.9063872,100.5169487,primary
13.906218,100.5190728,primary
13.8578327,100.5324954,primary
13.9406518,100.5422029,primary
13.951482,100.4641282,primary
13.9590055,100.5081752,primary
13.9408781,100.5419738,primary
13.94028,100.5418757,primary
13.9851276,100.5955456,primary
13.9854799,100.5977145,primary
13.985778,100.5995451,primary
13.8566425,100.5410163,primary
13.8414653,100.5127609,primary
13.8401493,100.5143466,primary
13.838729,100.5160479,primary
13.5944546,100.5797123,primary
14.0298425,100.5254396,primary
14.0298449,100.5253461,primary
13.7590481,100.6175087,primary
13.7594302,100.6183224,primary
13.7501296,100.5408444,primary
13.7523068,100.5345034,primary
13.7522834,100.5345708,primary
13.7112696,100.6384755,primary
13.710863,100.6363953,primary
13.7106238,100.6343041,primary
13.7098288,100.6012215,primary
13.7089295,100.599604,primary
13.7119249,100.6410855,primary
13.709452,100.6142764,primary
13.7102076,100.612063,primary
13.7111281,100.6103646,primary
13.7125139,100.6078014,primary
13.7121319,100.6058014,primary
13.7115568,100.6040172,primary
13.7089574,100.6164416,primary
13.7091174,100.6196616,primary
13.7089403,100.6174988,primary
13.7093201,100.621816,primary
13.7102278,100.6305959,primary
13.7100339,100.6287479,primary
13.7098236,100.6267441,primary
13.7095386,100.6240734,primary
13.7102459,100.6308241,primary
13.7088227,100.5993853,primary
13.4537591,100.0860364,trunk
13.4538753,100.0858621,trunk
13.7556416,100.505251,primary
13.6772097,100.530744,primary
13.6771427,100.5308212,primary
13.7521627,100.5349276,primary
13.7517196,100.5361731,primary
13.7470101,100.6061493,primary
13.6648282,100.5166999,primary
13.6653541,100.520355,primary
13.6636912,100.5386284,primary
13.7473833,100.5733711,primary
13.7471002,100.5741659,primary
13.7472048,100.574183,primary
13.7469373,100.5748811,primary
13.8499837,100.1843044,motorway
13.8500902,100.1824491,motorway
13.8503399,100.1812085,motorway
13.8502679,100.1833529,motorway
13.8501211,100.1812085,motorway
13.7217734,100.7793914,primary
13.7217774,100.779626,primary
13.7478044,100.571053,primary
13.7476604,100.5717243,primary
13.7478954,100.5710657,primary
13.8985218,100.544955,primary
13.7558101,100.5698045,primary
13.7556525,100.5718789,primary
13.7553458,100.5733853,primary
13.8310767,100.5573633,trunk
13.9468291,100.6228244,primary
13.9486173,100.622527,primary
13.7767383,100.6068312,primary
13.7779418,100.6074614,primary
13.723526,100.5794375,primary
13.759608,100.4452562,primary
13.7572832,100.4454488,primary
13.7508645,100.4466197,primary
13.7489292,100.4473075,primary
13.7239138,100.4571739,primary
13.7446261,100.4476702,primary
13.7467206,100.4476614,primary
13.7553586,100.4455885,primary
13.8551531,100.2724386,motorway
13.8552701,100.2712196,motorway
13.7834066,100.5345709,motorway
13.7852382,100.5353315,motorway
13.842537,100.5113494,primary
13.94045,100.5420899,primary
13.9407308,100.5421202,primary
13.7491144,100.6504051,primary
13.7520068,100.6453372,primary
13.7356726,100.64091,primary
13.7480218,100.6562067,primary
13.7499467,100.6445938,primary
13.7390676,100.5119582,primary
13.7536674,100.6458109,primary
13.7082394,100.3781476,primary
13.7080387,100.3757948,primary
13.7080343,100.3738133,primary
13.7082304,100.3761597,primary
13.7997573,100.7162665,primary
13.79947,100.7151218,primary
13.7257101,100.4934875,primary
13.7638001,100.5485687,primary
13.7432085,100.5911711,primary
13.7571907,100.5206052,primary
13.7818404,100.573873,primary
13.8291393,100.6291146,primary
13.8313176,100.6298617,primary
13.8332468,100.630587,primary
13.8257435,100.6279874,primary
13.7717076,100.541681,primary
13.7735623,100.5423622,primary
13.7756627,100.5431346,primary
13.7743128,100.5427954,primary
13.7721062,100.5419955,primary
13.74282,100.6351196,primary
13.7439935,100.6430128,primary
13.7459881,100.6435203,primary
13.7079799,100.373034,primary
13.815236,100.6428298,primary
13.8375313,100.633392,primary
13.8357336,100.632374,primary
13.8272251,100.6284457,primary
